number,number,number,string,string,string,number,number,number,string,number,number,number,number,number,number,number,number,number,number,number,number,number,number,number,number,string,string,string
1000,286,127,https://patchwiki.biligame.com/images/langrisser/thumb/3/33/pxmwwnviko4rw3vzanm0ootkvsrho0r.png/82px-%E5%A4%B4%E5%83%8F_%E8%B0%9C%E4%B9%8B%E9%AA%91%E5%A3%AB.png,法骑统帅,6791a07ef1014a639fcca866,559,90,90,谜之骑士,3762,321,150,20,30,295,0,0,0.05,0,0,0,0.2,0.35,0.2,0.25,主动攻击进入战斗时，部队遭受伤害降低10%。,部队血量低于70%时，伤害提升10%。,骑兵
1000,306,127,https://patchwiki.biligame.com/images/langrisser/thumb/3/33/pxmwwnviko4rw3vzanm0ootkvsrho0r.png/82px-%E5%A4%B4%E5%83%8F_%E8%B0%9C%E4%B9%8B%E9%AA%91%E5%A3%AB.png,独角兽统帅,6791a07ef1014a639fcca867,502,90,90,谜之骑士,3762,321,150,20,30,295,0,0,0.05,0,0,0,0.2,0.35,0.2,0.25,遭受范围伤害降低10%。,范围伤害提升10%。,法师
1000,242,172,https://patchwiki.biligame.com/images/langrisser/thumb/5/54/rtajlaqvxcw30korshyqvyc6buq7wx6.png/82px-%E5%A4%B4%E5%83%8F_%E7%B1%B3%E6%AD%87%E5%B0%94.png,魔铠斗将改,6791a07ef1014a639fcca868,226,90,90,米歇尔,4885,357,30,20,150,583,0,0.05,0,0.05,0,0,0.25,0.2,0.4,0.15,遭受范围伤害降低10%。,部队血量低于50%时，伤害提升10%。,枪兵
1000,277,154,https://patchwiki.biligame.com/images/langrisser/thumb/5/54/rtajlaqvxcw30korshyqvyc6buq7wx6.png/82px-%E5%A4%B4%E5%83%8F_%E7%B1%B3%E6%AD%87%E5%B0%94.png,剑斗统帅,6791a07ef1014a639fcca869,249,90,90,米歇尔,3948,319,30,20,150,583,0,0.05,0,0.05,0,0,0.25,0.2,0.4,0.15,受到攻击进入战斗时，遭受魔法伤害降低10%。,主动攻击血量百分比高于自身的部队时，进入战斗后伤害提升10%。,步兵
1000,378,96,https://patchwiki.biligame.com/images/langrisser/thumb/6/6c/cnj4jmckzei0wpacc2rvqhy6awzanid.png/82px-%E5%A4%B4%E5%83%8F_%E8%8C%89.png,木贤者,6791a07ef1014a639fcca86a,554,90,90,茉,3401,237,150,20,30,307,0,0,0.05,0,0,0,0.1,0.3,0.2,0.4,部队血量高于80%时，遭受暴击率降低10%。,治疗效果提升10%。,僧侣
1000,401,96,https://patchwiki.biligame.com/images/langrisser/thumb/6/6c/cnj4jmckzei0wpacc2rvqhy6awzanid.png/82px-%E5%A4%B4%E5%83%8F_%E8%8C%89.png,巫师,6791a07ef1014a639fcca86b,554,90,90,茉,3401,237,150,20,30,256,0,0,0.05,0,0,0,0.1,0.3,0.2,0.4,在树林、草地时，部队遭受魔法伤害降低10%。,在树林、草地时，伤害提升10%。,法师
1000,341,139,https://patchwiki.biligame.com/images/langrisser/thumb/c/c0/ccmgz1f37ushqz28xy5equqknv8njms.png/82px-%E5%A4%B4%E5%83%8F_%E5%A8%9C%E5%A7%86.png,游侠将军,6791a07ef1014a639fcca86c,222,90,90,娜姆,4370,290,30,20,150,543,0,0.1,0,0,0,0,0.1,0.4,0.25,0.25,受到远程攻击时，遭受伤害降低10%。,受到远程攻击进入战斗时，伤害提升10%。,SP弓兵
1000,341,208,https://patchwiki.biligame.com/images/langrisser/thumb/c/c0/ccmgz1f37ushqz28xy5equqknv8njms.png/82px-%E5%A4%B4%E5%83%8F_%E5%A8%9C%E5%A7%86.png,游侠,6791a07ef1014a639fcca86d,244,90,90,娜姆,3336,242,30,20,150,488,0,0.1,0,0,0,0,0.1,0.4,0.35,0.1,受到具有“弱化效果”的部队攻击进入战斗时，遭受伤害降低10%。,部队血量高于80%时，暴击伤害提升10%。,弓兵
1000,319,224,https://patchwiki.biligame.com/images/langrisser/thumb/4/47/szc67tz9e2xir8v1jqib1glldwrdj90.png/82px-%E5%A4%B4%E5%83%8F_%E5%A5%88%E7%B1%B3%E5%A8%85.png,游侠,6791a07ef1014a639fcca86f,247,90,90,奈米娅,3765,241,30,20,150,578,0,0,0,0,0,0,0.2,0.35,0.25,0.2,自身处于[危险范围]内，遭受暴击率降低10%。,主动攻击血量百分比高于自身的部队时，进入战斗后伤害提升10%。,弓兵
1000,371,163,https://patchwiki.biligame.com/images/langrisser/thumb/c/c0/ccmgz1f37ushqz28xy5equqknv8njms.png/82px-%E5%A4%B4%E5%83%8F_%E5%A8%9C%E5%A7%86.png,圣天马统帅,6791a07ef1014a639fcca86e,270,90,90,娜姆,4042,294,30,20,150,488,0,0.1,0,0,0,0,0.1,0.4,0.35,0.1,受到远程攻击时，遭受物理伤害降低10%。,受到近战攻击进入战斗时，伤害提升10%。,飞兵
1000,295,253,https://patchwiki.biligame.com/images/langrisser/thumb/4/47/szc67tz9e2xir8v1jqib1glldwrdj90.png/82px-%E5%A4%B4%E5%83%8F_%E5%A5%88%E7%B1%B3%E5%A8%85.png,妖精之望,6791a07ef1014a639fcca870,247,90,90,奈米娅,3765,270,30,20,150,578,0,0,0,0,0,0,0.2,0.35,0.25,0.2,受到具有“弱化效果”的部队攻击进入战斗时，遭受伤害降低10%。,受到远程攻击进入战斗时，伤害提升10%。,弓兵
1000,352,102,https://patchwiki.biligame.com/images/langrisser/thumb/b/bf/hd5sh310capbob6pnqhxnieyputhghh.png/82px-%E5%A4%B4%E5%83%8F_%E5%A6%AE%E4%B8%9D%E8%92%82%E5%B0%94.png,魔神,6791a07ef1014a639fcca871,343,90,90,妮丝蒂尔,4506,341,150,20,30,321,0,0,0,0,0.05,0,0.3,0.1,0.2,0.4,部队血量低于50%时，遭受伤害降低10%。,部队血量低于50%时，伤害提升10%。,魔物
1000,375,117,https://patchwiki.biligame.com/images/langrisser/thumb/b/bf/hd5sh310capbob6pnqhxnieyputhghh.png/82px-%E5%A4%B4%E5%83%8F_%E5%A6%AE%E4%B8%9D%E8%92%82%E5%B0%94.png,血魔姬,6791a07ef1014a639fcca872,343,90,90,妮丝蒂尔,4185,330,150,20,30,321,0,0,0,0,0.05,0,0.3,0.1,0.2,0.4,遭受范围伤害降低10%。,受到攻击进入战斗时，伤害提升10%。,魔物
1000,339,148,https://patchwiki.biligame.com/images/langrisser/thumb/f/f5/d2hjnzh0knydvd91hqfggufaqauw16k.png/82px-%E5%A4%B4%E5%83%8F_%E5%AE%81%E8%8A%99.png,深海的风铃,6791a07ef1014a639fcca873,544,90,90,宁芙,3702,277,150,20,30,305,0,0,0,0,0,0,0.2,0.35,0.2,0.25,部队血量高于80%时，遭受暴击率降低10%。,受到魔法攻击进入战斗时，伤害提升10%。,水兵
1000,308,110,https://patchwiki.biligame.com/images/langrisser/thumb/f/f5/d2hjnzh0knydvd91hqfggufaqauw16k.png/82px-%E5%A4%B4%E5%83%8F_%E5%AE%81%E8%8A%99.png,幻逝谜伶,6791a07ef1014a639fcca874,544,90,90,宁芙,3702,289,150,20,30,305,0,0,0,0,0,0,0.2,0.35,0.2,0.25,主动攻击进入战斗时，部队遭受伤害降低10%。,受到物理攻击进入战斗时，伤害提升10%。,水兵
1000,344,125,https://patchwiki.biligame.com/images/langrisser/thumb/8/82/1znnxrg6ok4xsd822408wu798g8x5gr.png/82px-%E5%A4%B4%E5%83%8F_%E8%AF%BA%E5%9F%83%E7%B1%B3.png,织魔师,6791a07ef1014a639fcca875,517,90,90,诺埃米,3503,272,150,20,30,316,0,0,0.05,0,0,0,0.25,0.4,0.15,0.2,受到具有“弱化效果”的部队攻击进入战斗时，遭受伤害降低10%。,受到魔法攻击进入战斗时，伤害提升10%。,法师
1000,393,96,https://patchwiki.biligame.com/images/langrisser/thumb/8/82/1znnxrg6ok4xsd822408wu798g8x5gr.png/82px-%E5%A4%B4%E5%83%8F_%E8%AF%BA%E5%9F%83%E7%B1%B3.png,巫师,6791a07ef1014a639fcca876,547,90,90,诺埃米,3340,252,150,20,30,262,0,0,0.05,0,0,0,0.25,0.4,0.15,0.2,遭受范围伤害降低10%。,受到物理攻击进入战斗时，伤害提升10%。,法师
1000,415,96,https://patchwiki.biligame.com/images/langrisser/thumb/7/75/p6w9sqa4wob4kgfb1nx8q8irqjjzmgm.png/82px-%E5%A4%B4%E5%83%8F_%E5%A5%B3%E7%A5%9E%E5%8C%96%E8%BA%AB.png,圣者,6791a07ef1014a639fcca877,526,90,90,女神化身,3379,256,150,20,30,316,0,0,0.05,0,0,0,0.2,0.35,0.15,0.3,主动攻击进入战斗时，部队遭受伤害降低10%。,部队血量低于70%时，伤害提升10%。,僧侣
1000,415,96,https://patchwiki.biligame.com/images/langrisser/thumb/7/75/p6w9sqa4wob4kgfb1nx8q8irqjjzmgm.png/82px-%E5%A4%B4%E5%83%8F_%E5%A5%B3%E7%A5%9E%E5%8C%96%E8%BA%AB.png,巫师,6791a07ef1014a639fcca878,558,90,90,女神化身,3218,237,150,20,30,262,0,0,0.05,0,0,0,0.2,0.35,0.15,0.3,受到具有“弱化效果”的部队攻击进入战斗时，遭受伤害降低10%。,受到攻击进入战斗时，伤害提升10%。,法师
1000,267,304,https://patchwiki.biligame.com/images/langrisser/thumb/9/9d/cddhpwg2jhpahwi4v16yqi0ggtxt5uz.png/82px-%E5%A4%B4%E5%83%8F_%E6%AC%A7%E7%B1%B3%E4%BC%BD.png,大统帅,6791a07ef1014a639fcca879,244,90,90,欧米伽,4012,275,30,20,150,548,0,0,0,0,0,0.1,0.15,0.4,0.2,0.25,受到近战攻击时，遭受物理伤害降低10%。,受到物理攻击进入战斗时，伤害提升10%。,刺客
1000,323,234,https://patchwiki.biligame.com/images/langrisser/thumb/9/9d/cddhpwg2jhpahwi4v16yqi0ggtxt5uz.png/82px-%E5%A4%B4%E5%83%8F_%E6%AC%A7%E7%B1%B3%E4%BC%BD.png,游侠,6791a07ef1014a639fcca87a,244,90,90,欧米伽,3539,255,30,20,150,548,0,0,0,0,0,0.1,0.15,0.4,0.2,0.25,部队血量高于80%时，遭受暴击率降低10%。,部队血量高于80%时，暴击伤害提升10%。,弓兵
1000,255,143,https://patchwiki.biligame.com/images/langrisser/thumb/c/cf/soncho8tct31a4a8k1iozzi0vs04dkr.png/82px-%E5%A4%B4%E5%83%8F_%E5%B8%95%E6%81%A9.png,英雄,6791a07ef1014a639fcca87b,254,90,90,帕恩,4428,319,30,20,150,550,0,0.05,0,0,0,0.05,0.15,0.35,0.3,0.15,攻击前每移动1格，部队遭受伤害降低3%（上限15%）。,与血量百分比低于自身的部队交战时，进入战斗后伤害提升10%。,步兵
1000,228,121,https://patchwiki.biligame.com/images/langrisser/thumb/c/cf/soncho8tct31a4a8k1iozzi0vs04dkr.png/82px-%E5%A4%B4%E5%83%8F_%E5%B8%95%E6%81%A9.png,突击骑士,6791a07ef1014a639fcca87c,231,90,90,帕恩,4116,284,30,20,150,579,0,0.05,0,0,0,0.05,0.15,0.35,0.3,0.15,遭受范围伤害降低10%。,部队血量低于70%时，进入战斗后伤害提升10%。,骑兵
1000,371,90,https://patchwiki.biligame.com/images/langrisser/thumb/e/e6/mtqmli9sd9ccujoj2us8wqoyw52toc7.png/82px-%E5%A4%B4%E5%83%8F_%E5%B8%95%E7%89%B9%E9%87%8C%E5%A4%8F.png,巫师,6791a07ef1014a639fcca87d,586,90,90,帕特里夏,3304,260,150,20,30,260,0,0,0,0,0,0,0.2,0.25,0.15,0.4,受到具有“弱化效果”的部队攻击进入战斗时，遭受伤害降低10%。,部队血量100%时，伤害提升10%。,法师
1000,348,105,https://patchwiki.biligame.com/images/langrisser/thumb/e/e6/mtqmli9sd9ccujoj2us8wqoyw52toc7.png/82px-%E5%A4%B4%E5%83%8F_%E5%B8%95%E7%89%B9%E9%87%8C%E5%A4%8F.png,赤冕法皇,6791a07ef1014a639fcca87e,586,90,90,帕特里夏,3457,260,150,20,30,288,0,0,0,0,0,0,0.2,0.25,0.15,0.4,遭受范围伤害降低10%。,与具有“弱化效果”的部队战斗时，伤害提升10%。,法师
1000,354,125,https://patchwiki.biligame.com/images/langrisser/thumb/d/df/1a40594qalfg0fs5vb99ieva92z0ht5.png/82px-%E5%A4%B4%E5%83%8F_%E5%B8%95%E5%B8%8C%E5%B0%94.png,循梦者,6791a07ef1014a639fcca87f,579,90,90,帕希尔,4034,293,150,20,30,262,0,0,0,0,0,0,0.3,0.35,0.15,0.2,受到攻击进入战斗时，遭受物理伤害降低10%,部队血量高于80%时，进入战斗后伤害提升10%,魔物
1000,331,111,https://patchwiki.biligame.com/images/langrisser/thumb/d/df/1a40594qalfg0fs5vb99ieva92z0ht5.png/82px-%E5%A4%B4%E5%83%8F_%E5%B8%95%E5%B8%8C%E5%B0%94.png,血梦之主,6791a07ef1014a639fcca880,550,90,90,帕希尔,3731,273,150,20,30,290,0,0,0,0,0,0,0.3,0.35,0.15,0.2,遭受范围伤害降低10%,主动攻击进入战斗时，伤害提升10%,刺客
1000,216,95,https://patchwiki.biligame.com/images/langrisser/thumb/0/0d/94jdbwma534u3cqid893rar13kb3g05.png/82px-%E5%A4%B4%E5%83%8F_%E7%9A%AE%E8%80%B6%E9%B2%81.png,海骑统帅,6791a07ef1014a639fcca881,206,90,90,皮耶鲁,4088,326,30,20,150,461,0,0,0,0,0,0,0.35,0.1,0.35,0.1,在水中时，遭受物理伤害降低10%。,在水中时，物理伤害提升10%。,水兵
1000,240,171,https://patchwiki.biligame.com/images/langrisser/thumb/6/61/kb8tuinnsq5cefv0ijh545ek06lwq5d.png/82px-%E5%A4%B4%E5%83%8F_%E6%BC%82%E9%80%90%E6%96%97%E5%AE%A2.png,斗神,6791a07ef1014a639fcca882,235,90,90,漂逐斗客,4749,337,30,20,150,557,0,0.05,0,0,0,0,0.2,0.35,0.3,0.15,受到远程攻击时，遭受物理伤害降低10%。,与血量百分比高于自身的部队交战时，进入战斗后伤害提升10%。,枪兵
1000,329,171,https://patchwiki.biligame.com/images/langrisser/thumb/6/61/kb8tuinnsq5cefv0ijh545ek06lwq5d.png/82px-%E5%A4%B4%E5%83%8F_%E6%BC%82%E9%80%90%E6%96%97%E5%AE%A2.png,龙骑统帅,6791a07ef1014a639fcca883,235,90,90,漂逐斗客,4120,313,30,20,150,587,0,0.05,0,0,0,0,0.2,0.35,0.3,0.15,受到攻击进入战斗时，遭受魔法伤害降低10%。,部队血量低于70%时，进入战斗后伤害提升10%。,飞兵
1000,351,165,https://patchwiki.biligame.com/images/langrisser/thumb/b/b0/463hqrea0q9obex2ex2ayb5moxa9ozz.png/82px-%E5%A4%B4%E5%83%8F_%E6%B5%A6%E9%A5%AD%E5%B9%BD%E5%8A%A9.png,灵界侦探,6791a07ef1014a639fcca884,258,90,90,浦饭幽助,3788,319,30,20,150,557,0,0,0,0,0,0,0.15,0.35,0.35,0.15,被血量百分比高于自身的部队攻击时，进入战斗后遭受伤害降低10%。,主动攻击血量百分比高于自身的部队时，进入战斗后伤害提升10%。,僧侣
1000,327,165,https://patchwiki.biligame.com/images/langrisser/thumb/b/b0/463hqrea0q9obex2ex2ayb5moxa9ozz.png/82px-%E5%A4%B4%E5%83%8F_%E6%B5%A6%E9%A5%AD%E5%B9%BD%E5%8A%A9.png,魔界王选,6791a07ef1014a639fcca885,258,90,90,浦饭幽助,4177,319,30,20,150,587,0,0,0,0,0,0,0.15,0.35,0.35,0.15,受到攻击进入战斗时，遭受魔法伤害降低10%。,部队血量低于70%时，进入战斗后伤害提升10%。,魔物
1000,201,153,https://patchwiki.biligame.com/images/langrisser/thumb/c/c2/lair0sqeuuukuhdsg07q8c78wa4wvdb.png/82px-%E5%A4%B4%E5%83%8F_%E6%99%AE%E8%95%BE%E8%8C%9C%E5%A8%85.png,斗神,6791a07ef1014a639fcca886,249,90,90,普蕾茜娅,4649,350,30,20,150,599,0,0,0,0,0,0,0.3,0.4,0.2,0.1,部队血量低于70%时，战斗中遭受伤害降低10%。,受到物理攻击进入战斗时，伤害提升10%。,枪兵
1000,249,104,https://patchwiki.biligame.com/images/langrisser/thumb/c/c2/lair0sqeuuukuhdsg07q8c78wa4wvdb.png/82px-%E5%A4%B4%E5%83%8F_%E6%99%AE%E8%95%BE%E8%8C%9C%E5%A8%85.png,贯时神珀,6791a07ef1014a639fcca887,274,90,90,普蕾茜娅,4359,350,30,20,150,570,0,0,0,0,0,0,0.3,0.4,0.2,0.1,受到远程攻击时，遭受物理伤害降低10%。,主动攻击血量百分比高于自身的部队时，进入战斗后伤害提升10%。,僧侣
1000,301,241,https://patchwiki.biligame.com/images/langrisser/thumb/4/48/n5ijrt3mjcqy20vgx5d8astj2bx3n19.png/82px-%E5%A4%B4%E5%83%8F_%E7%90%BC%26%E5%BA%B7%E5%A8%9C.png,机工统帅,6791a07ef1014a639fcca888,244,90,90,琼&康娜,3626,257,30,20,150,562,0,0,0,0,0,0,0.2,0.3,0.3,0.2,主动攻击进入战斗时，部队遭受伤害降低10%。,本部队有5个以上的强化状态时，战斗中伤害提升10%。,弓兵
1000,340,241,https://patchwiki.biligame.com/images/langrisser/thumb/4/48/n5ijrt3mjcqy20vgx5d8astj2bx3n19.png/82px-%E5%A4%B4%E5%83%8F_%E7%90%BC%26%E5%BA%B7%E5%A8%9C.png,科技铳士,6791a07ef1014a639fcca889,244,90,90,琼&康娜,3797,257,30,20,150,536,0,0,0,0,0,0,0.2,0.3,0.3,0.2,受到近战攻击时，遭受物理伤害降低10%。,与具有“弱化效果”的部队战，斗时，伤害提升10%。,弓兵
1000,263,326,https://patchwiki.biligame.com/images/langrisser/thumb/8/82/7qb9xcpgl3rstqkz5pe11qk7g4alggu.png/82px-%E5%A4%B4%E5%83%8F_%E5%BF%8D%E9%83%A8%E7%81%AB%E7%BE%8E%E5%AD%90.png,忍部首领,6791a07ef1014a639fcca88a,242,90,90,忍部火美子,3838,293,30,20,150,533,0,0,0,0,0,0,0.2,0.2,0.35,0.25,受到攻击进入战斗时，遭受魔法伤害降低10%。,受到攻击进入战斗时，伤害提升10%。,刺客
1000,263,326,https://patchwiki.biligame.com/images/langrisser/thumb/8/82/7qb9xcpgl3rstqkz5pe11qk7g4alggu.png/82px-%E5%A4%B4%E5%83%8F_%E5%BF%8D%E9%83%A8%E7%81%AB%E7%BE%8E%E5%AD%90.png,幻王丸,6791a07ef1014a639fcca88b,242,90,90,忍部火美子,3838,293,30,20,150,533,0,0,0,0,0,0,0.2,0.2,0.35,0.25,被血量百分比高于自身的部队攻击时，进入战斗后遭受伤害降低10%。,范围伤害提升10%。,刺客
1000,393,98,https://patchwiki.biligame.com/images/langrisser/thumb/3/30/1gk804p0713lr4spytdbg2ulrqk72pf.png/82px-%E5%A4%B4%E5%83%8F_%E8%90%A8%E6%A0%BC%E5%B0%BC.png,致真者,6791a07ef1014a639fcca88c,589,90,90,萨格尼,3429,255,150,20,30,321,0,0,0,0,0,0,0.1,0.4,0.2,0.3,受到具有弱化效果"的部队攻击进入战斗时，遭受伤害降低10%。",受到物理攻击进入战斗时，伤害提升10%。,法师
1000,403,98,https://patchwiki.biligame.com/images/langrisser/thumb/3/30/1gk804p0713lr4spytdbg2ulrqk72pf.png/82px-%E5%A4%B4%E5%83%8F_%E8%90%A8%E6%A0%BC%E5%B0%BC.png,先知,6791a07ef1014a639fcca88d,589,90,90,萨格尼,3272,255,150,20,30,321,0,0,0,0,0,0,0.1,0.4,0.2,0.3,主动攻击进入战斗时，部队遭受伤害降低10%。,受到远程攻击进入战斗时，伤害提升10%。,僧侣
1000,265,153,https://patchwiki.biligame.com/images/langrisser/thumb/0/0b/11kaowc5rku070dv6wknky97i2ew867.png/82px-%E5%A4%B4%E5%83%8F_%E5%A1%9E%E8%B4%9D%E8%8E%89%E9%9B%85.png,三星,6791a07ef1014a639fcca88e,240,90,90,塞贝莉雅,3848,316,30,20,150,515,0,0,0,0,0,0,0.1,0.3,0.25,0.35,主动攻击进入战斗时，部队遭受伤害降低10%。,受到攻击进入战斗时，伤害提升10%。,步兵
1000,245,314,https://patchwiki.biligame.com/images/langrisser/thumb/0/0b/11kaowc5rku070dv6wknky97i2ew867.png/82px-%E5%A4%B4%E5%83%8F_%E5%A1%9E%E8%B4%9D%E8%8E%89%E9%9B%85.png,真深蓝魔女,6791a07ef1014a639fcca88f,240,90,90,塞贝莉雅,3556,279,30,20,150,542,0,0,0,0,0,0,0.1,0.3,0.25,0.35,部队血量低于70%时，进入战斗后遭受伤害降低10%。,部队血量100%时，暴击率提升10%。,弓兵
1000,281,201,https://patchwiki.biligame.com/images/langrisser/thumb/5/50/690j1v16o3wyv4b90n4d7eo00kxu3q2.png/82px-%E5%A4%B4%E5%83%8F_%E5%A1%9E%E6%8B%89%E8%8F%B2%E5%A8%9C.png,剑士统帅,6791a07ef1014a639fcca890,258,90,90,塞拉菲娜,4545,336,30,20,150,582,0,0,0,0,0,0,0.25,0.4,0.25,0.1,受到具有弱化效果"的部队攻击进入战斗时，遭受伤害降低10%。",主动攻击血量百分比高于自身的部队时，进入战斗后伤害提升10%。,步兵
1000,261,327,https://patchwiki.biligame.com/images/langrisser/thumb/5/50/690j1v16o3wyv4b90n4d7eo00kxu3q2.png/82px-%E5%A4%B4%E5%83%8F_%E5%A1%9E%E6%8B%89%E8%8F%B2%E5%A8%9C.png,暗楔女统帅,6791a07ef1014a639fcca891,258,90,90,塞拉菲娜,4218,299,30,20,150,552,0,0,0,0,0,0,0.25,0.4,0.25,0.1,遭受范围伤害降低10%。,与具有弱化效果"的部队战斗时，伤害提升10%。",刺客
1000,268,94,https://patchwiki.biligame.com/images/langrisser/thumb/6/63/ipriwwe5y6kdyupptwxn86prw1rjblm.png/82px-%E5%A4%B4%E5%83%8F_%E5%A1%9E%E8%95%BE%E5%A8%9C.png,盾剑统帅,6791a07ef1014a639fcca892,244,90,90,塞蕾娜,4914,390,30,20,150,465,0.05,0,0,0.05,0,0,0.2,0.15,0.35,0.25,主动攻击进入战斗时，部队遭受伤害降低10%。,主动攻击进入战斗时，伤害提升10%。,步兵
1000,196,81,https://patchwiki.biligame.com/images/langrisser/thumb/6/63/ipriwwe5y6kdyupptwxn86prw1rjblm.png/82px-%E5%A4%B4%E5%83%8F_%E5%A1%9E%E8%95%BE%E5%A8%9C.png,皇家卫士,6791a07ef1014a639fcca893,222,90,90,塞蕾娜,5228,399,30,20,150,438,0.05,0,0,0.05,0,0,0.2,0.15,0.35,0.25,遭受范围伤害降低10%。,受到攻击进入战斗时，伤害提升10%。,枪兵
1000,326,124,https://patchwiki.biligame.com/images/langrisser/thumb/8/8c/psixpn0f04b5tjfzs3o6bgzhgdkr1ow.png/82px-%E5%A4%B4%E5%83%8F_%E8%B5%9B%E5%88%A9%E5%8D%A1.png,定律魔女,6791a07ef1014a639fcca894,556,90,90,赛利卡,3732,271,150,20,30,359,0,0,0,0,0,0,0.15,0.25,0.3,0.3,受到远程攻击时，遭受魔法伤害降低10%。,主动攻击进入战斗时，伤害提升10%。,法师
1000,352,98,https://patchwiki.biligame.com/images/langrisser/thumb/8/8c/psixpn0f04b5tjfzs3o6bgzhgdkr1ow.png/82px-%E5%A4%B4%E5%83%8F_%E8%B5%9B%E5%88%A9%E5%8D%A1.png,格致者,6791a07ef1014a639fcca895,556,90,90,赛利卡,3567,242,150,20,30,307,0,0,0,0,0,0,0.15,0.25,0.3,0.3,遭受范围伤害降低10%。,受到魔法攻击进入战斗时，伤害提升10%。,僧侣
1000,278,117,https://patchwiki.biligame.com/images/langrisser/thumb/b/b7/ksn6gjbzlsqxxu3725nknn116lmmu80.png/82px-%E5%A4%B4%E5%83%8F_%E6%A1%91%E5%A6%AE%E9%9B%85.png,黄金雷击姬,6791a07ef1014a639fcca896,258,90,90,桑妮雅,5136,394,30,20,150,549,0,0,0,0,0,0,0.3,0.3,0.25,0.15,部队血量高于80%时，遭受暴击率降低10%。,部队血量100%时，暴击率提升10%。,步兵
1000,278,154,https://patchwiki.biligame.com/images/langrisser/thumb/b/b7/ksn6gjbzlsqxxu3725nknn116lmmu80.png/82px-%E5%A4%B4%E5%83%8F_%E6%A1%91%E5%A6%AE%E9%9B%85.png,英雄,6791a07ef1014a639fcca897,258,90,90,桑妮雅,4815,370,30,20,150,578,0,0,0,0,0,0,0.3,0.3,0.25,0.15,主动攻击进入战斗时，部队遭受伤害降低10%。,受到攻击进入战斗时，伤害提升10%。,步兵
1000,263,126,https://patchwiki.biligame.com/images/langrisser/thumb/f/f6/3kzf8yzt3844r3gst1o47chpv8iefl9.png/82px-%E5%A4%B4%E5%83%8F_%E6%A1%91%E5%8E%9F%E5%92%8C%E7%9C%9F.png,灵剑斗将,6791a07ef1014a639fcca898,235,90,90,桑原和真,4254,337,30,20,150,536,0,0.1,0,0,0,0,0.4,0.1,0.35,0.1,遭受范围伤害降低10%。,主动攻击进入战斗时，伤害提升10%。,步兵
1000,211,95,https://patchwiki.biligame.com/images/langrisser/thumb/f/f6/3kzf8yzt3844r3gst1o47chpv8iefl9.png/82px-%E5%A4%B4%E5%83%8F_%E6%A1%91%E5%8E%9F%E5%92%8C%E7%9C%9F.png,灵枪斗士,6791a07ef1014a639fcca899,214,90,90,桑原和真,4638,359,30,20,150,508,0,0.1,0,0,0,0,0.4,0.1,0.35,0.1,受到攻击进入战斗时，遭受魔法伤害降低10%。,受到攻击进入战斗时，伤害提升10%。,枪兵
1000,281,162,https://patchwiki.biligame.com/images/langrisser/thumb/6/6b/hy2hmi4mokwknftqcsjrd7s23gddfgs.png/82px-%E5%A4%B4%E5%83%8F_%E7%A5%9E%E9%99%8D%E8%80%85.png,终焉之神降,6791a07ef1014a639fcca89b,249,90,90,神降者,4622,325,30,20,150,607,0,0,0,0,0,0,0.2,0.4,0.25,0.15,主动攻击进入战斗时，部队遭受伤害降低10%。,受到近战攻击进入战斗时，伤害提升10%。,魔物
1000,315,145,https://patchwiki.biligame.com/images/langrisser/thumb/6/6b/hy2hmi4mokwknftqcsjrd7s23gddfgs.png/82px-%E5%A4%B4%E5%83%8F_%E7%A5%9E%E9%99%8D%E8%80%85.png,堕临之灾厄,6791a07ef1014a639fcca89c,274,90,90,神降者,4322,279,30,20,150,607,0,0,0,0,0,0,0.2,0.4,0.25,0.15,遭受范围伤害降低10%。,与具有弱化效果"的部队战斗时，伤害提升10%。",飞兵
1000,217,125,https://patchwiki.biligame.com/images/langrisser/thumb/0/0c/ex2h7ddca8k9j0chx4tbb04n9vcruq4.png/82px-%E5%A4%B4%E5%83%8F_%E7%A5%9E%E4%B9%90.png,星海公主,6791a07ef1014a639fcca89d,233,90,90,神乐,5012,346,30,20,150,619,0,0,0,0,0,0,0.25,0.4,0.25,0.1,遭受范围伤害降低10%。,受到攻击进入战斗时，伤害提升10%。,枪兵
1000,241,125,https://patchwiki.biligame.com/images/langrisser/thumb/0/0c/ex2h7ddca8k9j0chx4tbb04n9vcruq4.png/82px-%E5%A4%B4%E5%83%8F_%E7%A5%9E%E4%B9%90.png,突击骑士,6791a07ef1014a639fcca89e,233,90,90,神乐,4379,309,30,20,150,619,0,0,0,0,0,0,0.25,0.4,0.25,0.1,主动攻击进入战斗时，部队遭受伤害降低10%。,部队血量低于70%时，进入战斗后伤害提升10%。,骑兵
